"","X1","h_scores","h_predscore","h_hlfscore","a_hlfscore","h_airya","h_yaca","h_psd","h_patt","h_comppct","h_ratt","h_rushsd","h_ypr","h_int_pct","h_sack_pct","h_sack_yd_pct","h_fum_pct","ot","a_scores","a_predscore","a_airya","a_yaca","a_psd","a_patt","a_comppct","a_ratt","a_rushsd","a_ypr","a_int_pct","a_sack_pct","a_sack_yd_pct","a_fum_pct"
"25",25,34,26,20,0,3.91304347826087,4.8695652173913,5.87419550572725,23,0.782608695652174,16,3.83599318951429,4.6875,0,0.0416666666666667,-0.375,0,0,3,12.5,-0.5,1.65217391304348,3.54338193757822,8,0.75,12,4.87268463534791,4.08333333333333,0.125,0.111111111111111,-0.555555555555556,0
"26",26,7,23,7,10,4.25,2.2,6.00591424490558,20,0.65,11,4.39007144278169,4,0,0.0476190476190476,-0.523809523809524,0,0,27,28.5,4.94117647058824,1.5,9.4678403028357,17,0.588235294117647,15,5.30408647491096,6,0,0.105263157894737,-0.842105263157895,0.0588235294117647
"27",27,23,16.75,3,13,3.25,1.8125,5.55124549363584,16,0.4375,9,2.7397395568751,2.22222222222222,0,0.0588235294117647,-0.588235294117647,0,0,20,20.25,6.63157894736842,3.375,15.205495736467,19,0.684210526315789,15,5.8560510015994,5.2,0,0,0,0
"28",28,26,25,13,10,1.22222222222222,3.61111111111111,4.67011777153425,18,0.555555555555556,16,4.46514277487294,5.75,0,0,0,0,0,10,20.5,5.3125,2.77777777777778,5.41195493314081,16,0.6875,13,2.37342286469869,3.46153846153846,0,0,0,0.0689655172413793
"29",29,34,23.25,24,7,3.25,5.54166666666667,16.2909654580554,24,0.625,14,4.40778532015472,4,0,0.04,-0.12,0.0256410256410256,0,14,15.75,5,0.875,7.33143914930759,11,0.727272727272727,9,3.55902608401044,2,0,0.214285714285714,-1.35714285714286,0
"30",30,23,25.5,3,3,3.52380952380952,3.76190476190476,6.73856691171562,21,0.619047619047619,10,2.50798724079689,1.9,0,0.0869565217391304,-0.739130434782609,0.0303030303030303,0,13,20,3.11111111111111,0.857142857142857,4.42216638714053,9,0.666666666666667,16,3.86490620843508,4.25,0,0,0,0.04
"31",31,19,17.5,13,7,2.3,4.6,10.0705842266805,20,0.6,12,5.10650456661784,4.08333333333333,0,0.0476190476190476,-0.333333333333333,0.0303030303030303,0,25,20,4.0625,4.25,8.54887906882144,16,0.75,15,3.4730710073683,2.26666666666667,0.0625,0,0,0.0645161290322581
"32",32,17,18.25,14,23,5.05882352941176,2.17647058823529,4.80185914408882,17,0.647058823529412,17,5.04992377207877,4.29411764705882,0,0.0555555555555556,-0.277777777777778,0.0571428571428571,0,36,24.75,11.6,3,16.4957380859421,10,0.8,13,3.70350865144945,3.23076923076923,0,0.166666666666667,-1.58333333333333,0
"33",33,0,19.75,0,14,-0.857142857142857,2.14285714285714,1.93907194296653,7,0.714285714285714,6,3.97562014729219,1.83333333333333,0.142857142857143,0,0,0,0,24,26.25,3.29411764705882,3.42857142857143,4.01232668561506,17,0.529411764705882,23,7.73082113770187,5.8695652173913,0,0,0,0
"34",34,21,28.5,0,7,3.68421052631579,3.26315789473684,6.73505358149155,19,0.684210526315789,12,5.37742193496723,6.5,0,0.0952380952380952,-0.857142857142857,0,0,7,20,4.75,2.84210526315789,7.00413101245754,16,0.6875,9,6.74033372804582,4.88888888888889,0.0625,0,0,0.04
"35",35,48,26.25,21,21,3.11764705882353,2.23529411764706,6.42567165348083,17,0.647058823529412,7,20.406081526479,11.1428571428571,0,0.105263157894737,-0.631578947368421,0.0384615384615385,0,24,16.75,5.60869565217391,5.41176470588235,11.7240812703023,23,0.608695652173913,17,5.92163355372795,3.58823529411765,0.0434782608695652,0.0416666666666667,-0.375,0
"36",36,17,20.5,7,10,1.46666666666667,4.33333333333333,6.23609564462324,15,0.6,5,0.979795897113271,4.8,0,0.0625,-0.4375,0,0,10,23.5,2.22222222222222,6.26666666666667,8.10391691639019,18,0.777777777777778,18,3.64344498490435,3.05555555555556,0,0.142857142857143,-0.285714285714286,0.0512820512820513
"37",37,29,25.5,20,6,4.5625,8.1875,19.6850196850295,16,0.5,16,8.32822760255746,5.375,0.0625,0.111111111111111,-0.222222222222222,0.0294117647058824,0,6,17.5,2.72222222222222,2.125,5.27605294646268,18,0.388888888888889,12,6.42207564231032,3.41666666666667,0,0.0526315789473684,-0.263157894736842,0
"38",38,27,23.5,17,7,4.28571428571429,4.07142857142857,9.00617072407086,14,0.642857142857143,16,3.65237508342175,3.3125,0,0.0666666666666667,-0.2,0,0,21,21.5,3.28,4.35714285714286,7.2425190115493,25,0.56,7,4.42165358301205,6.14285714285714,0.04,0.0384615384615385,-0.346153846153846,0.0303030303030303
"39",39,24,27.25,17,3,1.26315789473684,4.21052631578947,9.93176721434811,19,0.526315789473684,11,5.33350550686277,4.90909090909091,0,0,0,0,0,10,19.75,1.85714285714286,1.47368421052632,2.82842712474619,14,0.642857142857143,17,4.39565686876927,4.82352941176471,0.0714285714285714,0.125,-0.625,0.0303030303030303
"40",40,30,25.75,21,14,3.83333333333333,4.72222222222222,12.2532794444123,18,0.777777777777778,15,3.47307100736829,3.06666666666667,0,0,0,0.0303030303030303,0,23,20.75,3.61111111111111,6.05555555555556,15.0858653491715,18,0.666666666666667,7,2.92072118575155,3.57142857142857,0.0555555555555556,0.142857142857143,-1.0952380952381,0.0357142857142857
"41",41,20,21.75,2,10,3.92857142857143,3.92857142857143,4.91750121319946,14,0.785714285714286,17,2.49982698363244,1.47058823529412,0,0.125,-0.375,0.0909090909090909,0,17,16.25,3.4,2.78571428571429,5.52545131594678,10,0.7,12,2.54950975679639,3,0,0.230769230769231,-1,0.08
"42",42,20,16.5,13,21,2.25,5.83333333333333,8.99886614172778,12,0.583333333333333,12,8.8140512819021,4.25,0,0.142857142857143,-1.42857142857143,0.0769230769230769,0,28,27.5,2.91304347826087,10.6666666666667,4.97189331979187,23,0.739130434782609,12,6.94572210468829,6.08333333333333,0.0434782608695652,0,0,0.0285714285714286
"43",43,44,26.75,31,7,8.2,5.86666666666667,15.6775356471271,15,0.733333333333333,21,7.17990392750232,6.14285714285714,0,0,0,0,0,7,11.75,2.11111111111111,1.53333333333333,7.5,9,0.444444444444444,15,2.36267268622258,2.86666666666667,0.111111111111111,0.25,-1.66666666666667,0.0740740740740741
"44",44,10,20.25,10,35,1.05882352941176,4.35294117647059,21.2576783513367,17,0.352941176470588,13,5.0920520502878,5.61538461538461,0.0588235294117647,0.105263157894737,-0.631578947368421,0.03125,0,45,19.25,6.66666666666667,6.94117647058824,21.0814294265514,21,0.714285714285714,17,7.53216861294547,4.82352941176471,0,0,0,0.0263157894736842
"45",45,41,23.25,20,0,5.30434782608696,3.04347826086957,11.529022827063,23,0.608695652173913,19,3.18236135954336,3.63157894736842,0,0.0416666666666667,-0.208333333333333,0,0,0,21.25,2.70588235294118,1.08695652173913,8.40796512546409,17,0.411764705882353,10,5.17783738639985,2.7,0,0.0555555555555556,-0.333333333333333,0
"46",46,10,15.25,3,16,2.94117647058824,5.70588235294118,9.93865481361196,17,0.647058823529412,20,4.15782395009697,3.75,0,0.0555555555555556,-0.722222222222222,0.0789473684210526,0,38,25.75,4.86666666666667,3.17647058823529,9.14890590938845,15,0.733333333333333,8,4.4087980221371,5.25,0.0666666666666667,0.117647058823529,-0.705882352941177,0.04
"47",47,9,20.25,9,21,3.05263157894737,2.21052631578947,5.83803431200084,19,0.578947368421053,9,2.3094010767585,4,0,0,0,0.0357142857142857,0,31,23.75,4.25,5.15789473684211,8.56737999624156,24,0.833333333333333,11,3.52324043183202,2.63636363636364,0.0416666666666667,0,0,0
"48",48,31,16.75,10,13,2.5,8.1,18.3762754659371,10,0.8,14,5.56409774118584,4.42857142857143,0,0,0,0,0,27,19.75,3.38461538461538,3.1,5.7649262788001,13,0.615384615384615,18,6.38478128824829,5.88888888888889,0,0.0714285714285714,-0.0714285714285714,0
"49",49,21,24.5,14,7,1.70588235294118,5.29411764705882,9.58695583708521,17,0.705882352941177,12,3.11247489949718,2.75,0,0,0,0.0689655172413793,0,14,21,5.16666666666667,1.52941176470588,6.8370726287043,18,0.722222222222222,9,1.88561808316413,2.33333333333333,0.111111111111111,0.0526315789473684,-0.157894736842105,0
"50",50,33,24.25,14,3,5.53333333333333,2.53333333333333,6.51843539509291,15,0.666666666666667,11,7.13853470160021,4.63636363636364,0,0.117647058823529,-0.647058823529412,0,0,31,21.25,3.10526315789474,5.46666666666667,8.38761234299288,19,0.736842105263158,10,1.84661853126194,1.3,0,0.05,-0.4,0.0333333333333333
"51",51,13,13.25,10,6,3.61538461538462,7.69230769230769,24.4051224131329,13,0.769230769230769,13,5.76974356695359,4.69230769230769,0.153846153846154,0.0714285714285714,-0.714285714285714,0,0,9,27.25,3.25,7.23076923076923,14.522013940528,24,0.5,8,3.56852560590505,1.625,0.0416666666666667,0.142857142857143,-1.14285714285714,0.0277777777777778
"52",52,27,26,17,7,6.15,5.8,14.0443246742432,20,0.6,17,3.74258205190279,3.41176470588235,0,0.0476190476190476,-0.380952380952381,0.0263157894736842,0,14,12,0.636363636363636,0.35,2,11,0.181818181818182,12,5.79990421376844,4.83333333333333,0.0909090909090909,0,0,0.0434782608695652
"53",53,3,24.5,3,17,3.66666666666667,5.33333333333333,11.6233403467474,12,0.583333333333333,4,2.12132034355964,2,0,0.2,-1.6,0.0526315789473684,0,27,21.5,4.17391304347826,6.25,5.58099453502689,23,0.869565217391304,12,4.18578945162479,5.25,0,0.08,-0.44,0.027027027027027
"54",54,6,21.5,0,3,2.57142857142857,3.78571428571429,6.67406996341387,14,0.642857142857143,12,1.92028643696715,2.25,0,0.0666666666666667,-0.4,0.037037037037037,0,14,15,2.05882352941176,3.21428571428571,6.57267069006199,17,0.588235294117647,16,4.38570119821221,4.625,0,0.15,-0.55,0.0277777777777778
"55",55,9,22,2,7,2.24,3.92,4.8589479313942,25,0.64,18,4.63081466314993,4.66666666666667,0.04,0,0,0,0,20,15,2.77777777777778,0.2,5.65685424949238,9,0.333333333333333,8,3.59687364248454,2.25,0,0.1,-0.9,0
"56",56,45,20.5,31,3,8.82352941176471,1.94117647058824,6.64529909033446,17,0.882352941176471,21,6.41886392276366,5.19047619047619,0,0,0,0,0,10,22.5,6.11111111111111,1.52941176470588,7.54081595886306,18,0.722222222222222,6,2.03442593595562,3.16666666666667,0.0555555555555556,0.0526315789473684,-0.526315789473684,0.08
"57",57,37,26.5,17,7,7.64705882352941,3.23529411764706,14.8072427504185,17,0.764705882352941,8,6.26373490818377,3.375,0,0,0,0.08,0,21,21.5,2.33333333333333,2.23529411764706,4.97648792812415,18,0.5,15,4.66857104000309,3.93333333333333,0.0555555555555556,0.142857142857143,-0.761904761904762,0.0277777777777778
"58",58,34,20.75,24,10,4.2,2,7.56738436465659,10,0.7,23,13.7238495098358,5.21739130434783,0,0.0909090909090909,-0.636363636363636,0.0294117647058824,0,46,27.25,2.22727272727273,5.5,8.17856276425687,22,0.545454545454545,8,3.33307290649335,2.875,0.0909090909090909,0.12,-0.64,0.0303030303030303
"59",59,0,14,0,24,2.64285714285714,2.21428571428571,8.06605383628177,14,0.5,9,11.0151410945722,7.66666666666667,0.142857142857143,0.0666666666666667,-0.333333333333333,0.0416666666666667,0,38,20,3.5,2.85714285714286,7.18215380880508,10,0.6,30,5.2920275467495,4.83333333333333,0,0,0,0.05
"60",60,6,15.25,3,21,3.92307692307692,3.38461538461538,15.9730676104776,13,0.461538461538462,11,2.95419578350399,4,0.0769230769230769,0.133333333333333,-0.866666666666667,0,0,42,29.75,5.52631578947368,4.84615384615385,6.97756336642989,19,0.684210526315789,15,11.0947435001145,6.2,0,0,0,0.0294117647058824
"61",61,7,14.5,7,21,5,1.33333333333333,9.04464236747676,15,0.4,18,4.43471156521669,4,0.133333333333333,0.0625,-0.3125,0,0,35,30,1.3125,8.66666666666667,16.1869246284036,16,0.6875,10,4.05092582010582,4.7,0.125,0.0588235294117647,-0.0588235294117647,0
"62",62,17,14.5,10,27,1.63157894736842,3.63157894736842,6.35522532164587,19,0.631578947368421,12,3.54632047182554,2.91666666666667,0.0526315789473684,0.0952380952380952,-0.428571428571429,0.0606060606060606,0,27,23.5,3.33333333333333,3.84210526315789,15.455614936257,15,0.733333333333333,12,18.273196825466,6.91666666666667,0,0.0625,-0.25,0
"63",63,21,25.5,7,28,2.57142857142857,2.66666666666667,5.24206924227718,21,0.619047619047619,8,4.93552175559991,6.875,0.142857142857143,0,0,0.0344827586206897,0,34,15.5,5.55555555555556,1.9047619047619,15.8873585993804,9,0.777777777777778,23,15.6840255624948,8.47826086956522,0,0.1,-0.5,0
"64",64,30,22.75,6,0,2.75,1.625,5.27899314216654,16,0.6875,14,4.01273483005375,2.57142857142857,0,0.0588235294117647,-0.117647058823529,0,0,7,19.25,-1,3.125,4.98497743224581,15,0.666666666666667,12,4.10960933531265,4.33333333333333,0,0.0625,-0.5,0.0357142857142857
"65",65,10,19,10,7,2.91666666666667,1.16666666666667,4.80722113075735,12,0.666666666666667,13,7.53846153846154,6.30769230769231,0,0.142857142857143,-0.714285714285714,0,0,31,22.5,2.09090909090909,7.75,7.57598545111826,22,0.681818181818182,12,5.20149551144241,5.66666666666667,0.0909090909090909,0.0434782608695652,-0.478260869565217,0.0285714285714286
"66",66,30,26.75,16,0,2.64705882352941,3.82352941176471,7.78460018241143,17,0.588235294117647,17,5.08202613328357,3.76470588235294,0,0.105263157894737,-0.736842105263158,0.0277777777777778,0,6,13.25,0,0.764705882352941,2.5,9,0.222222222222222,14,3.00424869211616,4.21428571428571,0.111111111111111,0.1,-1.1,0.0416666666666667
"67",67,38,27.75,21,10,2.20833333333333,4.25,9.08715515928329,24,0.5,14,5.13739789610043,5.5,0,0.04,-0.16,0.0256410256410256,0,17,18.25,4.875,2,10.0664459136943,16,0.5625,12,3.32812092461931,3.58333333333333,0,0.0588235294117647,-0.352941176470588,0.0344827586206897
"68",68,26,25,3,17,2.27272727272727,1.18181818181818,7.65767588763066,11,0.454545454545455,11,2.77235466945035,2.63636363636364,0,0.266666666666667,-1.33333333333333,0.0384615384615385,0,38,22,3.46666666666667,4.09090909090909,6.27865332721164,15,0.733333333333333,18,7.52034278178565,3.33333333333333,0,0,0,0.0303030303030303
"69",69,18,29,9,14,4.33333333333333,2.95833333333333,8.2192186706253,24,0.625,10,2.5475478405714,2.1,0,0.04,-0.2,0.0857142857142857,0,14,15.5,5.31578947368421,0.833333333333333,6.35323825805678,19,0.578947368421053,10,18.5634048601004,9,0.0526315789473684,0.05,-0.15,0.0333333333333333
"70",70,24,29,21,10,8.53333333333333,4.06666666666667,13.4047566184545,15,0.8,17,5.10173320165801,3.82352941176471,0.0666666666666667,0,0,0,0,16,12.5,2.625,0.2,2.34520787991171,8,0.5,15,1.94821855949366,3.93333333333333,0.125,0.111111111111111,-0.333333333333333,0
"71",71,21,23.75,7,31,6.47058823529412,3.82352941176471,12.0039441250038,17,0.764705882352941,6,7.6303487615064,4.33333333333333,0,0.0555555555555556,-0.555555555555556,0,0,41,20.75,5.95238095238095,3.76470588235294,5.15503583534274,21,0.80952380952381,14,7.8704432880887,9.35714285714286,0,0,0,0
"72",72,20,29,13,3,2.95,3.1,5.04418348023231,40,0.65,10,2.48193472919817,2.2,0.025,0.024390243902439,-0.170731707317073,0,0,17,20.5,1.26666666666667,1.425,2.90516780926679,15,0.666666666666667,9,2.26077666104176,3.66666666666667,0.0666666666666667,0.117647058823529,-0.588235294117647,0.0384615384615385
"73",73,24,24.25,14,6,6.91666666666667,7,16.8297257678635,12,0.916666666666667,20,6.80643078272306,5.35,0,0.0769230769230769,-0.846153846153846,0.0303030303030303,0,21,17.25,1.26666666666667,4.58333333333333,7.1894019222742,15,0.533333333333333,9,3.68178700572909,3.66666666666667,0,0,0,0
"74",74,27,28.5,16,10,5.10344827586207,2.62068965517241,7.4103697780147,29,0.620689655172414,11,3.76148379374131,4.81818181818182,0.0344827586206897,0.0645161290322581,-0.290322580645161,0,0,17,18,4.42857142857143,0.896551724137931,6.77413381096719,14,0.428571428571429,13,9.19737549392931,5.84615384615385,0,0.0666666666666667,-0.533333333333333,0.0714285714285714
"75",75,30,32.25,6,17,3.1304347826087,2.95652173913043,10.8053484698808,23,0.652173913043478,9,4.02768199119819,2.66666666666667,0.0434782608695652,0.0416666666666667,-0.25,0.0606060606060606,0,20,19.25,-2,1.73913043478261,4.76969600708473,5,0.8,22,13.8803178328342,5.86363636363636,0,0.166666666666667,-1.16666666666667,0.0714285714285714
"76",76,20,26.25,7,7,4.05882352941176,3.52941176470588,4.63033476111609,17,0.882352941176471,14,5.49257383627556,3.78571428571429,0,0.15,-0.6,0.0588235294117647,0,21,21.75,2.3125,3.58823529411765,8.76387788342327,16,0.75,5,1.74355957741627,2.6,0,0.0588235294117647,-0.588235294117647,0.0454545454545455
"77",77,32,26,13,17,2.32,4.28,3.93138427439053,25,0.84,8,5.22015325445528,2,0.04,0,0,0.0606060606060606,0,20,16,3.05,2.52,6.67499479816693,20,0.6,12,5.43841786633658,5.08333333333333,0.1,0.0476190476190476,-0.476190476190476,0.0303030303030303
"78",78,38,17,17,21,4.125,3.8125,9.41325528178217,16,0.5,15,3.49221356098901,3.06666666666667,0.0625,0.0588235294117647,-0.411764705882353,0.03125,0,28,26.5,5.66666666666667,4.4375,22.5180199948796,15,0.466666666666667,16,5.39929104142386,4.8125,0.0666666666666667,0,0,0
"79",79,10,19.25,3,7,4.90476190476191,2.85714285714286,6.12595655795893,21,0.761904761904762,11,3.22695260896343,2.36363636363636,0.0476190476190476,0.0869565217391304,-0.260869565217391,0,0,28,22.25,3.77777777777778,0.714285714285714,5.07991688470939,9,0.666666666666667,6,1.06718737290547,4.16666666666667,0,0.181818181818182,-1.63636363636364,0
"80",80,10,23.25,7,3,1.25,4.75,2.87228132326901,12,0.666666666666667,8,4.13634802694357,4.875,0.0833333333333333,0.142857142857143,-0.857142857142857,0,0,6,20.25,3.34782608695652,7.25,8.66769224701067,23,0.652173913043478,14,3.9357078039874,2.71428571428571,0.0869565217391304,0,0,0
"81",81,28,21.25,21,10,7.07142857142857,2.71428571428571,6.61078507734467,14,0.785714285714286,19,6.37733173912125,4.52631578947368,0,0,0,0.0303030303030303,0,19,22.25,1.68421052631579,1.14285714285714,5.98637909707342,19,0.368421052631579,13,10.6409947481788,9,0.0526315789473684,0,0,0
"82",82,35,25,14,24,4.34615384615385,2.42307692307692,7.16763559341573,26,0.615384615384615,10,4.40908153700972,4.6,0,0.037037037037037,-0.407407407407407,0,0,34,23.5,7.84210526315789,3.38461538461538,19.5976048460642,19,0.578947368421053,12,7.41619848709566,5,0,0.05,-0.45,0
"83",83,25,26.75,19,6,3.44444444444444,1.55555555555556,5.28837802627236,18,0.611111111111111,17,10.2504958104407,5.47058823529412,0,0,0,0,0,23,16.75,2.55555555555556,1.44444444444444,4.95580467734555,9,0.555555555555556,15,4.36450328088878,4.13333333333333,0.111111111111111,0.25,-1.66666666666667,0.111111111111111
"84",84,22,23.75,13,21,4.14285714285714,2.42857142857143,10.2089285540757,14,0.428571428571429,11,4.09595648220684,4.36363636363636,0.0714285714285714,0,0,0,0,24,17.25,6.5,3.64285714285714,8.08455317256309,14,0.714285714285714,20,7.32393336944022,5.6,0,0.0666666666666667,-0.266666666666667,0
"85",85,10,19.25,10,13,2.42105263157895,0.947368421052632,4.06201920231798,19,0.421052631578947,15,14.3083503203161,6.73333333333333,0,0.05,-0.65,0,0,16,16.75,4.63636363636364,3.21052631578947,12.5595802300696,22,0.545454545454545,13,11.7574098504106,4.38461538461539,0.0454545454545455,0.0434782608695652,-0.347826086956522,0.0277777777777778
"86",86,12,24,9,6,2.19047619047619,3.14285714285714,5.32827669555352,21,0.619047619047619,9,5.42513582921498,6.11111111111111,0,0.16,-1.12,0,0,18,17.5,2.94117647058824,1.42857142857143,6.91013748054263,17,0.470588235294118,10,4.03112887414927,2.5,0,0.105263157894737,-0.526315789473684,0
"87",87,31,24.25,14,6,3.41666666666667,4.75,6.31478766150348,12,0.75,14,3.73619909446343,4.57142857142857,0,0.0769230769230769,-0.923076923076923,0,0,23,22.75,4.52,5.5,7.47856195326942,25,0.6,8,3.51559027760631,1.125,0,0,0,0
"88",88,23,18.25,14,14,5.75,4.08333333333333,6.96729573626262,12,0.75,18,7.17097200567488,5.72222222222222,0.0833333333333333,0.142857142857143,-0.285714285714286,0.03125,0,28,32.75,3.38461538461538,4.25,6.71192967781993,13,0.769230769230769,12,10.8230720633695,7.16666666666667,0.0769230769230769,0,0,0
"89",89,41,24.25,17,14,5.125,4.6875,9.32339100513921,16,0.6875,14,10.1820169606888,5.42857142857143,0.0625,0,0,0.0333333333333333,0,17,16.75,4.7,3.75,11.1741765791589,20,0.75,7,2.61861468283191,4,0,0.0476190476190476,-0.428571428571429,0
"90",90,27,16.5,14,17,3.88888888888889,3.66666666666667,10.5350678365632,18,0.5,13,4.98637196019749,4.46153846153846,0,0,0,0,0,17,20,6.44444444444444,4.27777777777778,20.6193361870209,18,0.611111111111111,16,7.02228595259407,4.75,0,0,0,0.0294117647058824
"91",91,0,14,0,0,1.33333333333333,3.91666666666667,9.03234926989282,12,0.5,12,4.17249592237335,3.91666666666667,0,0.142857142857143,-0.857142857142857,0,0,16,25,5.16666666666667,2.5,5.85234995535981,12,0.666666666666667,16,4.89858078937155,3.5625,0,0.142857142857143,-0.642857142857143,0
"92",92,17,22.75,3,14,2.64705882352941,1.11764705882353,6.03391773769796,17,0.411764705882353,15,3.85515527861359,4.93333333333333,0,0.15,-0.95,0,0,24,19.25,3,3.35294117647059,9.33220231242336,18,0.555555555555556,11,6.19517274087303,5.27272727272727,0,0,0,0
"93",93,15,21.5,12,14,0.777777777777778,4.22222222222222,4.96932740680598,18,0.611111111111111,14,3.13635691430002,4.14285714285714,0,0,0,0.03125,0,17,23,7.52941176470588,3.55555555555556,17.0880074906351,17,0.705882352941177,13,5.43275187169525,4.15384615384615,0.117647058823529,0,0,0
"94",94,20,21.75,9,10,2.15,1.3,5.75390632670788,20,0.55,13,18.6611008890294,8.38461538461539,0,0,0,0,0,24,25.25,4.0625,1.9,6.57343137181792,16,0.625,12,8.99536917900909,6.5,0.0625,0.111111111111111,-0.833333333333333,0.0333333333333333
"95",95,7,26,0,3,2.33333333333333,2.83333333333333,6.57436097443867,12,0.5,21,2.94237937252865,5.09523809523809,0,0,0,0.0303030303030303,0,6,15.5,2.41176470588235,5.83333333333333,6.92026011071838,17,0.588235294117647,10,9.55039266208463,6.3,0,0.105263157894737,-0.842105263157895,0
"96",96,30,24,23,3,3.41935483870968,5.41935483870968,13.5536887723912,31,0.709677419354839,14,7.10561720882622,6.28571428571429,0,0,0,0.0222222222222222,0,24,18,-0.571428571428571,0.290322580645161,4.78423336480244,7,0.428571428571429,7,13.6531374879661,9.14285714285714,0,0.3,-1.2,0
"97",97,35,29,21,0,4.75,3.25,6.78082530646047,16,0.875,18,5.37742193496723,5.16666666666667,0,0.111111111111111,-1.05555555555556,0,0,9,18,0.692307692307692,3.625,6.41950153828161,13,0.769230769230769,6,4,-1,0,0,0,0.105263157894737
"98",98,20,13.75,7,14,3.28571428571429,2.42857142857143,7.92246376443373,14,0.642857142857143,8,3.80788655293195,4.5,0,0,0,0.0454545454545455,0,17,22.25,6.7,4.42857142857143,7.8491639682198,10,0.8,25,4.77928864999803,3.28,0,0.0909090909090909,-0.727272727272727,0.0555555555555556
"99",99,7,20.25,7,17,3.84615384615385,0.615384615384615,6.59090282131363,13,0.384615384615385,17,5.17045104549311,4.82352941176471,0.0769230769230769,0.133333333333333,-1.06666666666667,0,0,38,30.75,3.39130434782609,5.84615384615385,9.47605168599009,23,0.652173913043478,9,2.74873708374511,4,0,0,0,0
"100",100,17,25.75,14,14,4.7,2.3,8.69993614280524,20,0.75,9,3.21262939884466,4.11111111111111,0,0.166666666666667,-0.875,0,0,20,22.25,5.5,0.75,6.54653670707977,10,0.7,17,8.50605320794965,6,0,0,0,0
"101",101,26,19.5,16,0,3.52631578947368,4.84210526315789,8.45699907374556,19,0.631578947368421,18,3.63835874000732,3.61111111111111,0,0.05,-0.5,0,0,6,24,0.615384615384615,1.05263157894737,5.87839736284947,13,0.461538461538462,8,3.0388114452858,3.625,0,0.133333333333333,-1.26666666666667,0.0869565217391304
"102",102,16,25.75,13,0,2.93333333333333,0.533333333333333,5.54526825320471,15,0.533333333333333,21,5.02285028079781,6.23809523809524,0,0.166666666666667,-0.777777777777778,0.0256410256410256,0,7,13.75,1.7,1,9.38083151964686,10,0.4,9,2.58198889747161,2.33333333333333,0,0.0909090909090909,-0.636363636363636,0
"103",103,17,22.5,14,3,3.3,4,8.19158353533226,10,0.7,16,3.39116499156263,3.5,0,0.166666666666667,-0.75,0.0357142857142857,0,6,19,1.33333333333333,1.3,3.86781592116274,12,0.416666666666667,17,5.33059329845138,3.23529411764706,0.25,0.0769230769230769,-0.461538461538462,0
"104",104,27,25.25,16,14,4.47368421052632,2.15789473684211,8.5,19,0.631578947368421,14,5.8888514524117,5.5,0,0.05,-0.05,0,0,24,15.25,2.6,2.36842105263158,7.62078663189627,20,0.6,11,3.21926021993196,4,0.1,0.0476190476190476,-0.476190476190476,0
"105",105,17,19.5,10,14,2.38461538461538,3.84615384615385,8.18439826743543,26,0.615384615384615,15,6.1369554521947,3.93333333333333,0.0384615384615385,0.0714285714285714,-0.285714285714286,0,0,27,23,2.66666666666667,0.730769230769231,3.88087934491604,12,0.583333333333333,12,6.38302871335822,5.58333333333333,0,0.0769230769230769,-0.538461538461538,0.04
"106",106,38,29,24,10,8.15384615384615,9.46153846153846,20.7005409758831,13,0.846153846153846,11,6.88872596744459,5,0,0,0,0,0,17,27.5,2.19047619047619,6,7.99305253885453,21,0.571428571428571,17,4.86424707986542,4.52941176470588,0.0476190476190476,0.0454545454545455,-0.181818181818182,0
"107",107,13,16.75,10,16,3.90909090909091,2.45454545454545,12.3378370155478,11,0.545454545454545,15,8.64715752911518,6.6,0,0.0833333333333333,-0.666666666666667,0.111111111111111,0,19,20.25,5.07692307692308,3.72727272727273,14.1940911023645,13,0.461538461538462,16,6.99525508827234,8.0625,0,0.133333333333333,-1.2,0.032258064516129
"108",108,30,23,21,10,6.8,3.2,10.7930018479054,20,0.75,9,6.64626507943919,5.77777777777778,0,0,0,0.0344827586206897,0,17,26,2,2.45,5.45371942398539,20,0.6,13,3.51665521558845,3.30769230769231,0,0,0,0
"109",109,17,25,10,3,6.72727272727273,5.18181818181818,28.4070413806155,11,0.454545454545455,14,2.13331207472401,2.14285714285714,0,0.0833333333333333,-0.5,0.115384615384615,0,9,16,2.33333333333333,3.54545454545455,5.49953615854862,12,0.583333333333333,19,4.30228954056543,4.73684210526316,0,0.2,-1,0.0294117647058824
"110",110,23,14.5,7,13,4.4,3.55,10.2642177815295,20,0.6,16,3.20156211871642,4,0,0.0909090909090909,-0.363636363636364,0.0263157894736842,0,30,28,2.66666666666667,6.7,17.1529071070248,15,0.6,8,2.63391343821318,3.25,0,0.0625,-0.5,0
"111",111,23,23,20,7,5.47368421052632,5,19.1026103510024,19,0.631578947368421,15,3.80292285252044,3.73333333333333,0,0.0952380952380952,-0.80952380952381,0,0,18,24.5,3.33333333333333,1.89473684210526,5.12317417039934,15,0.6,13,3.41940165706044,4,0.0666666666666667,0.0625,-0.0625,0.0344827586206897
"112",112,13,16.5,6,14,-0.117647058823529,2.94117647058824,2.41593350361254,17,0.411764705882353,17,4.42937661106275,3.70588235294118,0,0.0555555555555556,-0.166666666666667,0.0285714285714286,0,44,22.5,1.07142857142857,5,4.35748256691724,14,0.642857142857143,19,6.27354291610583,6.89473684210526,0.0714285714285714,0.125,-0.75,0.0285714285714286
